"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","feature","sample_type","qval","p_bh"
"156","lypma",-0.0391815048662663,0.452633461617994,20.0000001610788,-0.0865634297698787,0.931879322758901,"vSGB15190","BAL",0.989610587636019,0.989610587636019
"157","benzonase",0.700390801713363,0.452633461617994,20.000000161265,1.54736859093389,0.137452834850914,"vSGB15190","BAL",0.989610587636019,0.989610587636019
"158","host_zero",0.266085642431289,0.452633461617994,20.0000001612039,0.587861183484165,0.563205012271893,"vSGB15190","BAL",0.989610587636019,0.989610587636019
"159","molysis",0.1030898640772,0.452633461617994,20.0000001607655,0.227755729125047,0.822148363424847,"vSGB15190","BAL",0.989610587636019,0.989610587636019
"160","qiaamp",0.366908198640375,0.452633461617994,20.0000001613587,0.810607764898371,0.427132004208887,"vSGB15190","BAL",0.989610587636019,0.989610587636019
"161","lypma",-0.0391815048662661,0.22846770981767,20.0000001101171,-0.171496903862411,0.865556378878946,"vSGB15586","BAL",0.989610587636019,0.989610587636019
"162","benzonase",-0.305058827000037,0.22846770981767,20.0000001101171,-1.33523825858583,0.196798058006372,"vSGB15586","BAL",0.989610587636019,0.989610587636019
"163","host_zero",-0.26913072931255,0.22846770981767,20.0000001103098,-1.17798147286254,0.25263112251411,"vSGB15586","BAL",0.989610587636019,0.989610587636019
"164","molysis",-0.392088491661156,0.22846770981767,20.000000110466,-1.71616589483943,0.101582075636537,"vSGB15586","BAL",0.989610587636019,0.989610587636019
"165","qiaamp",-0.130386761495115,0.22846770981767,20.0000001101499,-0.570701048297685,0.574559171117864,"vSGB15586","BAL",0.989610587636019,0.989610587636019
"166","lypma",-0.0391815048662662,0.632479331570168,23.9999999992542,-0.0619490675987716,0.95111642306875,"vSGB15867","BAL",0.989610587636019,0.989610587636019
"167","benzonase",-0.305058827000037,0.632479331570168,23.9999999992542,-0.482322206865971,0.633946902485961,"vSGB15867","BAL",0.989610587636019,0.989610587636019
"168","host_zero",-0.26913072931255,0.632479331570168,23.9999999992542,-0.425517034120968,0.67425125215174,"vSGB15867","BAL",0.989610587636019,0.989610587636019
"169","molysis",0.353901022776735,0.632479331570168,23.9999999992542,0.559545593210382,0.580974444439721,"vSGB15867","BAL",0.989610587636019,0.989610587636019
"170","qiaamp",0.62429488051437,0.632479331570168,23.9999999992542,0.987059733579784,0.333460685813505,"vSGB15867","BAL",0.989610587636019,0.989610587636019
"171","lypma",-0.0391815048662662,0.315962959973222,20.0000000134379,-0.124006639479472,0.902547861111054,"vSGB16795","BAL",0.989610587636019,0.989610587636019
"172","benzonase",0.439348410827528,0.315962959973222,20.0000000132548,1.39050606078878,0.179656001341833,"vSGB16795","BAL",0.989610587636019,0.989610587636019
"173","host_zero",0.0619376932890412,0.315962959973222,20.00000001322,0.196028336024863,0.846566043263589,"vSGB16795","BAL",0.989610587636019,0.989610587636019
"174","molysis",-0.115600333300376,0.315962959973222,20.0000000127818,-0.365866724726764,0.718305854512089,"vSGB16795","BAL",0.989610587636019,0.989610587636019
"175","qiaamp",0.126009077799144,0.315962959973222,20.0000000128548,0.398809651010433,0.694259475219592,"vSGB16795","BAL",0.989610587636019,0.989610587636019
"176","lypma",-0.0391815048662659,0.406955426736564,20.0000000093682,-0.0962795979413966,0.924256748873293,"vSGB17501","BAL",0.989610587636019,0.989610587636019
"177","benzonase",0.631672148676969,0.406955426736564,20.0000000100352,1.55219001191959,0.136297972213731,"vSGB17501","BAL",0.989610587636019,0.989610587636019
